dataset_id ,owner, project,Semantic Coverage, variable_id,variable_label,variable_concept_entity,variable_concept_caracteristic,dataType,unit,data points
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,847,family [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45290,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,848,genus [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45292,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,849,species [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,850,common COG/KOG,No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,851,main role [COG/KOG],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,852,subrole [COG/KOG],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,853,description [COG/KOG],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,854,common TIGRFAM,No Annotation,No Annotation,none,String,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,858,common PFAM,No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,855,main role [TIGRFAM],No Annotation,No Annotation,none,String,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,856,sub role [TIGRFAM],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,857,description [TIGRFAM],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,859,main role [PFAM],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,860,sub role [PFAM],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,861,description [PFAM],No Annotation,No Annotation,none,Text,13571
84,Martin von Bergen,/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,41,907,NSAF 03C.raw [03C],No Annotation,No Annotation,none,Decimal,13571
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,908,considered hits,No Annotation,No Annotation,none,Number,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,909,excluded hits,No Annotation,No Annotation,none,Number,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,910,hit list,http://edamontology.org/data_1262,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,911,maximal sequence length,No Annotation,No Annotation,none,Char,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,912,lowest percent identity,No Annotation,No Annotation,none,String,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,913,superkingdom [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62706,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,914,phylum [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45277,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,915,class [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45280,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,916,order [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45287,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,917,family [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45290,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,918,genus [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45292,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,919,species [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,920,common COG/KOG,No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,921,main role [COG/KOG],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,922,subrole [COG/KOG],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,923,description [COG/KOG],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,924,common TIGRFAM,No Annotation,No Annotation,none,String,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,925,main role [TIGRFAM],No Annotation,No Annotation,none,String,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,926,sub role [TIGRFAM],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,927,description [TIGRFAM],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,928,common PFAM,No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,929,main role [PFAM],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,930,sub role [PFAM],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,931,description [PFAM],No Annotation,No Annotation,none,Text,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,932,unique spectra of 20150605_OF_11A.raw [11A],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,933,NSAF of 20150605_OF_11A.raw [11A],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,934,unique spectra of 20150605_OF_11B.raw [11B],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,935,NSAF of 20150605_OF_11B.raw [11B],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,936,unique spectra of 20150605_OF_11C.raw [11C],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,937,NSAF of 20150605_OF_11C.raw [11C],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,938,unique spectra of 20150605_OF_12A.raw [12A],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,939,NSAF of 20150605_OF_12A.raw [12A],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,941,unique spectra of 20150605_OF_12B.raw [12B],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,942,NSAF of 20150605_OF_12B.raw [12B],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,943,unique spectra of 20150605_OF_12C.raw [12C],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,944,NSAF of 20150605_OF_12C.raw [12C],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,945,unique spectra of 20150605_OF_13A.raw [13A],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,947,NSAF of 20150605_OF_13A.raw [13A],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,948,unique spectra of 20150605_OF_13B.raw [13B],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,949,NSAF of 20150605_OF_13B.raw [13B],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,950,unique spectra of 20150605_OF_13C.raw [13C],No Annotation,No Annotation,none,Decimal,10710
85,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,951,NSAF of 20150605_OF_13C.raw [13C],No Annotation,No Annotation,none,Decimal,10710
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,952,considered hits,No Annotation,No Annotation,none,Number,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,953,excluded hits,No Annotation,No Annotation,none,Number,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,954,hit list,http://edamontology.org/data_1262,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,955,maximal sequence length,No Annotation,No Annotation,none,Char,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,956,lowest percent identity,No Annotation,No Annotation,none,String,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,957,superkingdom [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62706,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,964,common COG/KOG,No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,965,main role [COG/KOG],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,966,subrole [COG/KOG],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,967,description [COG/KOG],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,958,phylum [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45277,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,959,class [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45280,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,960,order [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45287,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,961,family [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45290,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,962,genus [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45292,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,963,species [common],http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,968,common TIGRFAM,No Annotation,No Annotation,none,String,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,969,main role [TIGRFAM],No Annotation,No Annotation,none,String,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,970,sub role [TIGRFAM],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,971,description [TIGRFAM],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,972,common PFAM,No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,973,main role [PFAM],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,974,sub role [PFAM],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,975,description [PFAM],No Annotation,No Annotation,none,Text,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,994,unique spectra of 20150605_OF_31A.raw [31A],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,995,NSAF of 20150605_OF_31A.raw [31A],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,996,unique spectra of 20150605_OF_31C.raw [31C],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,997,NSAF of 20150605_OF_31C.raw [31C],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,998,unique spectra of 20150605_OF_32A.raw [32A],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1000,NSAF of 20150605_OF_32A.raw [32A],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1001,unique spectra of 20150605_OF_32B.raw [32B],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1002,NSAF of 20150605_OF_32B.raw [32B],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1003,unique spectra of 20150605_OF_32C.raw [32C],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1004,NSAF of 20150605_OF_32C.raw [32C],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1005,unique spectra of 20150605_OF_33A.raw [33A],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1006,NSAF of 20150605_OF_33A.raw [33A],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1007,unique spectra of 20150605_OF_33B.raw [33B],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1008,NSAF of 20150605_OF_33B.raw [33B],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1009,unique spectra of 20150605_OF_33C.raw [33C],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1010,NSAF of 20150605_OF_33C.raw [33C],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1011,unique spectra of 20150605_OF_31B.raw [31B],No Annotation,No Annotation,none,Decimal,13692
86,Martin von Bergen,Flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1012,NSAF of 20150605_OF_31B.raw [31B],No Annotation,No Annotation,none,Decimal,13692
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1058,NSAF of 20150605_OF_51C.raw [51C],No Annotation,No Annotation,none,Decimal,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1059,unique spectra of 20150605_OF_52A.raw [52A],No Annotation,No Annotation,none,Decimal,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1055,unique spectra of 20150605_OF_51A.raw [51A],No Annotation,No Annotation,none,Decimal,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1056,NSAF of 20150605_OF_51A.raw [51A],No Annotation,No Annotation,none,Decimal,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1057,unique spectra of 20150605_OF_51C.raw [51C],No Annotation,No Annotation,none,Decimal,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1069,NSAF53B.raw [53B],No Annotation,No Annotation,none,Decimal,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1070,unique spectra of 20150605_OF_53C.raw [53C],No Annotation,No Annotation,none,Decimal,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1013,considered hits,No Annotation,No Annotation,none,Number,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1014,excluded hits,No Annotation,No Annotation,none,Number,12348
87,Martin von Bergen,flux4/Helmholtz Zentrum für Umweltforschung - UFZ Leipzig - MOLSYB,8,42,1015,hit list,http://edamontology.org/data_1262,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Name,none,String,12348
